OTU ID,A_1,E_1,A_3,C_1,B_1,E_3,F_3,E_2,C_3,C_2,D_3,B_3,B_2,D_1,D_2,F_2,A_2,F_1
OTU8115,0,3,4,3,0,2,0,0,0,0,0,0,0,0,0,0,3,2
OTU10377,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7640,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0
OTU4368,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
OTU4364,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU2668,1,0,0,2,2,4,0,0,1,0,0,1,5,1,0,0,0,0
OTU1300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU3458,3,2,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0
OTU4168,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU9991,117,6,9,2,4,6,104,18,7,7,3,4,1,0,3,9,1,1
OTU11517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1755,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9318,0,1,1,0,0,3,0,0,1,0,0,2,0,0,0,1,0,0
OTU13517,0,3,0,5,0,3,0,1,0,0,0,0,1,0,0,0,0,1
OTU13687,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU13365,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
OTU2017,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU11213,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU4157,0,0,1,0,0,1,0,1,4,0,1,3,0,0,0,0,0,3
OTU2184,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7749,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU9747,59,21,34,39,58,50,45,33,26,28,41,77,60,45,64,38,42,39
OTU5106,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU8918,5,4,4,6,1,10,8,9,10,3,2,4,4,1,2,3,3,11
OTU6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU2881,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU4267,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU8547,0,1,2,0,1,0,1,1,3,2,8,4,2,1,3,0,1,1
OTU9997,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU8948,12,40,42,20,71,20,40,100,81,53,55,55,58,77,46,53,24,61
OTU2720,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6088,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3381,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
OTU4565,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5704,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU7927,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU15950,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU15135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU15134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU2028,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9111,3,5,0,2,3,2,0,1,3,8,0,2,2,0,3,1,3,3
OTU919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OTU6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU10146,0,2,2,0,0,0,0,0,2,1,2,2,0,1,2,0,0,0
OTU15812,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU3553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU3305,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
OTU6034,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU10442,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OTU10887,48,12,17,29,14,18,8,17,67,19,12,14,20,10,11,17,34,12
OTU11398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3492,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0
OTU1675,0,2,0,3,4,14,2,0,4,4,0,0,0,0,0,0,4,1
OTU398,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5950,6,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0
OTU14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU16024,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU12344,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU13210,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU7820,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU4732,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3517,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU5828,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU4934,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0
OTU9411,10,7,20,11,22,10,9,16,23,10,15,29,10,18,13,8,10,22
OTU10969,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,3
OTU15704,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU11175,6,7,1,3,15,9,5,7,3,6,11,17,10,5,5,5,9,8
OTU9880,8,7,7,9,3,5,3,7,6,5,2,3,3,5,5,6,9,5
OTU6766,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU15164,11,7,19,5,38,25,7,10,17,3,8,16,18,18,3,8,16,6
OTU8175,0,9,2,4,4,6,5,7,4,6,4,1,0,6,2,5,1,2
OTU9078,0,1,6,0,6,1,0,1,0,2,4,1,1,2,3,0,0,3
OTU10988,5,9,12,12,6,8,16,7,4,4,5,9,11,2,2,11,8,10
OTU11340,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8973,0,1,1,0,0,0,1,3,0,1,0,2,1,4,3,2,1,0
OTU14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU15431,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
OTU713,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
OTU8386,0,1,5,1,2,3,9,1,1,3,5,2,0,0,3,0,0,3
OTU4560,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6494,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0
OTU7350,0,0,0,0,2,1,0,0,5,1,1,0,1,1,3,0,1,0
OTU7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU14652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
OTU4199,0,1,4,0,1,0,0,1,0,1,2,5,0,1,7,0,1,0
OTU2096,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0
OTU15481,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,0,1
OTU12152,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU1981,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1756,2,10,20,3,22,3,19,16,10,3,27,17,3,17,29,32,9,14
OTU4847,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
OTU1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0
OTU15771,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU9688,0,8,0,0,1,3,2,1,3,5,0,0,1,0,0,1,0,2
OTU6530,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU16072,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU13061,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0
OTU7532,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU15729,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
OTU15760,0,0,0,1,1,0,2,0,1,1,0,1,0,0,0,2,0,0
OTU2676,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4825,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU322,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5332,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU14796,2,0,0,0,3,0,0,2,0,0,2,0,0,0,0,2,0,1
OTU15511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU8327,3,1,3,2,0,2,5,3,0,1,2,4,8,3,0,6,1,4
OTU10946,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU8465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
OTU4436,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11029,2,2,3,0,2,5,0,2,0,1,3,1,1,1,3,0,2,0
OTU4494,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0
OTU14559,2,0,1,3,0,1,2,0,0,2,0,0,0,0,1,0,0,3
OTU4831,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU396,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12924,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU3347,0,0,0,0,0,7,2,1,2,0,0,0,4,0,0,0,0,0
OTU3514,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0
OTU3046,0,1,0,0,1,2,0,0,1,0,2,0,3,0,0,2,0,0
OTU11091,0,3,3,0,2,3,0,1,3,1,1,0,0,1,1,1,2,1
OTU3732,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OTU9776,0,3,0,2,0,3,0,0,0,1,0,0,0,3,0,1,0,3
OTU6690,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
OTU2943,1,0,0,2,0,0,0,4,0,0,1,0,4,0,1,0,1,0
OTU12834,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU7962,73,24,15,65,19,21,23,20,28,42,44,28,30,16,12,29,27,24
OTU476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10895,1,2,0,2,0,2,3,0,6,4,0,0,1,0,0,0,6,0
OTU470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU471,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU472,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2285,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6620,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU4028,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0
OTU3010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU6624,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU547,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
OTU8750,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8862,72,70,51,59,55,29,45,50,26,39,37,63,48,48,56,44,50,54
OTU9444,11,88,17,22,23,32,26,28,34,38,17,34,22,43,25,16,10,8
OTU5829,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU15925,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU2157,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4826,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9957,1507,669,611,964,445,1002,898,438,919,975,637,650,515,718,544,640,745,572
OTU9879,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8942,6,16,6,4,2,0,6,9,7,3,6,11,6,0,5,6,15,3
OTU10374,1,11,5,4,10,10,17,14,18,5,4,7,5,7,4,13,2,12
OTU2078,10,5,6,4,2,12,7,6,3,8,7,5,3,1,3,0,9,5
OTU15928,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU4340,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,4,0
OTU13926,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU9732,2,10,36,0,24,12,13,68,17,7,46,26,20,17,34,13,10,28
OTU1335,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0
OTU13770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6421,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
OTU5730,5,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2
OTU15283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU5242,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
OTU8157,3,5,3,4,4,0,1,1,5,13,0,0,1,0,0,0,0,3
OTU10476,1,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1
OTU13677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU7499,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU15901,0,0,0,0,1,0,3,1,0,2,1,3,0,0,2,0,0,0
OTU5979,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU15295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU5386,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU5753,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU6245,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU5754,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU14271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU13718,2,0,0,1,0,3,1,2,0,1,0,0,0,0,3,0,0,0
OTU2683,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3733,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0,0
OTU14838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU3250,1,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
OTU9984,9,1,4,3,6,5,1,5,4,5,2,0,2,6,2,6,5,6
OTU8253,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
OTU8363,0,2,1,0,5,6,1,4,9,4,0,1,0,2,0,1,0,3
OTU10615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15772,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU13880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
OTU9744,4,8,11,1,7,4,5,1,3,2,2,6,6,3,2,0,9,3
OTU8757,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,2
OTU966,1,0,0,3,0,0,0,1,1,3,3,0,0,0,0,0,4,1
OTU7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU14624,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
OTU7259,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0
OTU2188,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU14157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU10951,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU10489,3,6,29,6,16,10,11,30,7,15,43,27,9,22,17,21,15,16
OTU10958,18,48,107,22,36,59,101,59,65,64,77,52,51,92,97,95,33,82
OTU327,6,4,1,2,0,0,2,1,0,3,2,1,0,1,2,3,2,0
OTU11386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1823,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU1793,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11795,2,1,1,0,0,3,0,0,3,0,0,1,0,0,0,2,0,2
OTU13647,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU7713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU8056,0,2,0,7,0,4,0,1,3,5,2,1,1,4,2,1,0,1
OTU9612,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0
OTU15897,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU14952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU4537,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1082,0,0,0,3,0,0,0,1,0,2,0,0,0,0,1,0,5,0
OTU8453,7,1,2,0,1,4,0,3,4,1,0,8,4,2,4,2,4,6
OTU7881,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
OTU4546,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1804,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8420,1,1,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,1
OTU4789,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10245,2,2,1,7,4,0,12,1,7,2,0,5,1,1,3,2,7,0
OTU12607,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU8992,0,19,0,13,3,3,14,12,14,2,0,0,1,0,0,9,1,2
OTU6545,0,0,0,0,2,0,1,1,0,0,2,2,0,3,1,0,3,0
OTU2776,0,1,0,1,2,0,1,0,0,1,0,2,2,0,0,0,0,0
OTU10981,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
OTU13026,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
OTU3668,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
OTU8694,1,1,4,4,1,0,3,2,1,2,5,2,4,0,5,1,1,1
OTU12611,1,0,0,0,4,2,0,2,1,0,0,1,0,0,0,0,0,0
OTU1403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
OTU11899,15,5,2,4,9,3,4,7,8,8,6,8,12,6,8,5,7,4
OTU11785,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
OTU13599,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU11603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU610,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2864,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU3379,0,0,0,1,1,0,1,0,0,0,0,0,3,1,2,2,0,0
OTU2427,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU16009,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
OTU9884,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13842,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU2992,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU11333,1,2,0,1,1,1,0,1,0,0,0,2,0,0,0,1,0,3
OTU4313,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9340,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
OTU6544,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU13609,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12819,0,2,0,0,4,1,0,2,0,0,0,0,0,0,1,2,0,1
OTU15797,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU1154,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0
OTU2235,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11343,0,4,3,0,1,1,0,7,3,4,2,1,2,1,5,7,4,4
OTU4924,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0
OTU11026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU13114,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
OTU4171,1,0,0,0,3,0,1,0,0,1,1,1,0,0,1,0,7,5
OTU8061,0,1,3,1,3,18,1,3,1,4,8,8,1,6,1,2,1,4
OTU13640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1814,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14206,8,15,3,17,2,5,5,7,6,2,6,13,5,1,3,15,11,11
OTU9640,46,12,9,2,5,8,62,26,27,8,19,19,19,8,1,12,0,2
OTU2195,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1129,0,2,0,1,0,2,2,0,11,5,2,6,3,0,2,0,1,4
OTU2193,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU987,2,2,1,1,1,3,1,2,1,0,8,1,0,8,4,0,4,3
OTU13775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU1621,1,0,4,1,0,1,0,0,0,0,0,0,0,2,1,1,2,0
OTU9040,0,0,0,0,5,5,1,0,0,0,0,1,0,0,2,0,0,1
OTU10451,29,17,14,26,21,14,14,17,9,18,11,14,14,19,19,11,25,29
OTU2445,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6506,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0
OTU651,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2954,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
OTU12770,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
OTU11144,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,1
OTU7203,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0
OTU14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU1049,0,3,0,0,0,0,2,3,2,4,8,0,0,0,0,0,2,1
OTU2221,0,2,4,0,2,0,2,0,1,2,1,1,1,0,0,2,0,0
OTU13450,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU8554,0,1,0,2,1,0,1,0,1,0,2,1,0,1,0,0,0,1
OTU12366,3,2,2,4,0,0,3,1,3,3,1,3,5,0,3,3,0,8
OTU14344,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
OTU12682,3,4,5,7,4,1,5,2,2,3,0,1,3,2,3,8,19,2
OTU15794,2,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,1
OTU5418,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU4640,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU4561,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14577,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3
OTU6664,4,1,3,5,1,6,2,1,1,4,4,8,0,9,4,4,1,7
OTU15862,0,0,0,0,0,0,5,1,0,0,0,2,1,0,0,0,0,1
OTU6461,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU9643,3,1,2,12,1,0,2,1,16,10,13,5,7,3,0,0,4,0
OTU4371,0,0,0,14,0,0,0,0,0,1,1,0,0,0,2,0,0,0
OTU5766,0,0,1,2,0,1,1,4,1,0,0,0,0,4,2,0,0,0
OTU11861,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU15413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0
OTU4747,0,0,0,2,0,2,1,1,0,0,2,6,6,0,2,0,0,1
OTU1683,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,7,0
OTU2506,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9009,6,3,1,6,6,9,0,8,5,3,2,3,5,9,8,2,8,16
OTU2038,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU2876,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU10345,2,0,0,1,0,2,0,0,6,0,1,0,2,4,0,0,0,0
OTU6038,0,0,1,0,0,0,0,0,4,0,0,2,0,0,1,1,0,0
OTU1347,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
OTU11888,0,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,1,0
OTU10876,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2
OTU1692,0,1,3,0,0,1,3,1,0,0,2,0,2,0,1,0,8,0
